FACLID	JURDID	STATE	COUNTY	FACILITY	CITY	ZIPP	STRATUMNEW	WEIGHT	CONFPOP	CONFPOPF	NCONPOP	NCONPOPF	TOTPOP	TOTPOPF	NONCITZ	NONCITZF	WEEK	WEEKN	WEEKF	ADULTM	ADULTMF	ADULTF	ADULTFF	JUVM	JUVMF	JUVF	JUVFF	TOTGENDER	TOTGENDERF	ADLTJUV	ADLTJUVF	CONV	CONVF	CONVUNSENT	CONVUNSENTF	CONVSENT	CONVSENTF	UNCONV	UNCONVF	UNCONVTRIAL	UNCONVTRIALF	UNCONVHOLD	UNCONVHOLDF	UNCONVOTHER	UNCONVOTHERF	S2QII3C	S2QII3CF	WHITE	WHITEF	BLACK	BLACKF	HISP	HISPF	AIAN	AIANF	ASIAN	ASIANF	NHOPI	NHOPIF	TWORACE	TWORACEF	OTHERRACESPEC	OTHERRACE	OTHERRACEF	RACEDK	RACEDKF	RACETOTAL	RACETOTALF	MARSHALS	MARSHALSF	BOP	BOPF	ICE	ICEF	BIA	BIAF	S2QII5ASPEC	S2QII5A	S2QII5AF	INSTATEPRIS	INSTATEPRISF	OUTSTATEPRIS	OUTSTATEPRISF	INSTATEJAIL	INSTATEJAILF	OUTSTATEJAIL	OUTSTATEJAILF	S2QII5D	S2QII5DF	PEAKDATE	PEAKPOP	PEAKPOPF	ADP	ADPF	RATED	RATEDF	OPERATION	OPERATIONF	DESIGN	DESIGNF	ADMIS	ADMISF	RELEASE	RELEASEF	CONVII10A	CONVII10AF	UNCONVII10A	UNCONVII10AF	CONVII10B	CONVII10BF	UNCONVII10B	UNCONVII10BF	CONVII10C	CONVII10CF	UNCONVII10C	UNCONVII10CF	CONVII10D	CONVII10DF	UNCONVII10D	UNCONVII10DF	CONVII10E	CONVII10EF	UNCONVII10E	UNCONVII10EF	CONVII10F	CONVFII10F	UNCONVII10F	UNCONVII10FF	S2II10GCONV	S2II10GCONVF	S2II10GFUNCONV	S2II10GFUNCONVF	EMONITOR	EMONITORF	HOMEDETN	HOMEDETNF	COMMSRV	COMMSRVF	DAYREPORT	DAYREPORTF	PRETRIAL	PRETRIALF	ALTWORK	ALTWORKF	TREATMENT	TREATMENTF	OTRNONCONFS	OTRNONCONF	OTRNONCONFF	NONCONFD	NONCONFDF	ADMLNCNF	ADMLNCNFF	ADFMNCNF	ADFMNCNFF	JVMLNCNF	JVMLNCNFF	JVFMNCNF	JVFMNCNFF	NCNFGNDR	NCNFGNDRF	CONVNCNF	CONVNCNFF	UNCNVNCF	UNCNVNCFF	TOTCNVST	TOTCNVSTF	CORRSTAFF	CORRSTAFFF	OTHERSTAFF	OTHERSTAFFF	S4QIV1C	S4QIV1CF	ASSAULTSTAFFYN	ASSAULTCORR	ASSAULTCORRF	ASSAULTOTRSTAFF	ASSAULTOTRSTAFFF	DEATHSTAFFYN	DEATHCORR	DEATHCORRF	DEATHOTRSTAFF	DEATHOTRSTAFFF	PHYSASSAULT	PHYSASSAULTF	DRUGVIO	DRUGVIOF	ALCOVIO	ALCOVIOF	WEAPON	WEAPONF	STOLENPROP	STOLENPROPF	ESCAPE	ESCAPEF	OTHERMAJVIO	OTHERMAJVIOF	NONCON2	BJSW
 31003003061000000000	031003003	AZ	COCONINO COUNTY	COCONINO COUNTY JAIL	FLAGSTAFF	86001	1	1	481	0	0	0	481	0	25	0	1	2	0	410	0	69	0	2	0	0	0	481	0	2	0	60	1	20	1	40	1	421	1	338	1	83	0	0	1	481	0	190	1	10	1	60	1	221	1	0	1	0	0	0	0	 	0	0	0	0	481	0	52	0	8	0	0	0	21	0	Yavapai County Juveniles tried as adults	2	0	0	0	0	0	1	0	0	0	84	0	30	481	0	341	0	640	0	512	0	0	9	209	0	205	0	0	0	43	0	0	0	77	0	12	0	27	0	16	0	15	0	10	0	3	0	2	0	0	0	40	0	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	40	0	141	0	2	0	0	0	0	2	0	0	0	0	36	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1.078947425
 31004004061000000000	031004004	AZ	GILA COUNTY	GILA COUNTY JAIL	GLOBE	85502	8	2.7519	161	0	4	0	165	0	0	0	1	0	0	119	0	42	0	0	0	0	0	161	0	0	0	12	0	0	0	12	0	149	0	146	0	3	0	0	0	161	0	112	0	4	0	37	0	8	0	0	0	0	0	0	0	 	0	0	0	0	161	0	0	0	0	0	0	0	0	0	 	0	0	5	0	2	0	2	0	1	0	10	0	23	173	0	138	0	183	0	183	0	183	0	56	1	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	restoration to competency program	2	0	4	0	4	0	0	0	0	0	0	0	4	0	2	0	2	0	4	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3.01743412
 31007007060000000000	031007007	AZ	MARICOPA COUNTY	MARICOPA COUNTY	PHOENIX	85003	1	1	8172	0	0	0	8172	0	0	9	1	494	0	6882	0	1219	0	67	0	4	0	8172	0	71	0	1785	0	0	9	1785	0	6387	0	6203	0	150	0	34	0	8172	0	3760	0	1468	0	2498	0	366	0	51	0	0	9	0	9	Other	29	0	0	0	8172	0	3	0	4	0	9	0	0	0	 	0	0	83	0	0	0	47	0	4	0	150	0	23	8240	0	8066	0	9035	0	9035	0	9035	0	1943	0	1998	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2093	1	282	1	2375	0	1	8	0	0	0	2	0	0	0	0	355	0	83	0	344	0	122	0	93	0	17	0	249	0	494	1.078947425
 31008008061000000000	031008008	AZ	MOHAVE COUNTY	MOHAVE COUNTY JAIL	KINGMAN	86401	2	2.4167	555	1	0	0	555	1	14	1	2	0	0	442	1	111	1	0	1	2	0	555	1	2	0	50	1	0	9	50	1	505	1	505	1	0	9	0	9	555	1	456	1	16	1	65	1	14	1	1	1	1	1	0	1	 	0	1	2	1	555	1	0	9	0	9	0	9	0	9	 	0	9	0	9	0	9	0	9	0	9	0	9	24	574	1	537	1	722	0	722	0	722	0	224	0	220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.416699886
 31010010060000000000	031010010	AZ	PIMA COUNTY	PIMA COUNTY ADULT DETENTION CENTER	TUCSON	85713	1	1	2074	0	0	0	2074	0	124	1	1	81	1	1743	1	325	1	6	1	0	1	2074	0	6	1	340	1	0	1	340	1	1734	1	1734	1	0	1	0	1	2074	0	917	1	187	1	838	1	120	1	12	1	0	1	0	1	 	0	1	0	1	2074	0	0	9	0	9	0	9	0	9	 	0	9	0	9	0	9	0	9	0	9	0	9	1	2153	1	2061	1	2431	1	2067	1	1644	1	620	1	629	1	54	1	280	1	18	1	94	1	11	1	47	1	12	1	58	1	10	1	45	1	0	1	0	1	105	1	524	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450	1	161	1	611	1	1	114	0	0	0	2	0	0	0	0	413	0	228	1	0	8	136	1	0	8	2	1	0	8	81	1.078947425
 31011011061000000000	031011011	AZ	PINAL COUNTY	PINAL COUNTY JAIL	FLORENCE	85132	1	1	1098	1	0	9	1098	1	440	1	2	0	0	989	1	106	1	3	1	0	1	1098	1	3	1	658	1	625	1	33	1	440	1	0	1	440	1	0	1	1098	1	305	1	80	1	553	1	52	1	17	1	52	1	0	9	Chinese, Arab	24	1	15	1	1098	1	0	1	0	1	440	1	0	1	 	0	1	0	1	0	1	0	9	0	9	440	0	10	1166	1	1105	1	1504	1	1504	1	1546	1	305	1	273	1	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	 	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	323	1	23	1	346	1	1	2	1	0	1	2	0	0	0	0	85	1	12	1	27	1	2	1	22	1	1	1	25	1	0	1.078947425
 31014014062000000000	031014014	AZ	YUMA COUNTY	YUMA COUNTY DETENTION CENTER	YUMA	85364	1	1	561	0	0	0	561	0	143	1	1	16	0	492	0	67	0	2	0	0	0	561	0	2	0	82	0	0	0	82	0	479	0	479	0	0	0	0	0	561	0	172	0	23	0	331	0	30	0	4	0	1	0	0	0	 	0	0	0	0	561	0	0	0	0	0	0	0	8	0	 	0	0	35	1	0	1	16	1	0	1	59	1	15	572	0	544	0	756	0	756	0	756	0	149	0	125	0	0	0	15	0	13	0	38	0	6	0	13	0	6	0	5	0	20	0	7	0	1	0	1	0	46	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158	0	88	0	246	0	1	1	0	0	0	2	0	0	0	0	7	0	4	0	3	0	1	0	0	0	3	0	0	0	16	1.078947425
 41026026061000000000	041026026	AR	GARLAND COUNTY	GARLAND COUNTY CRIMINAL DETENTION FACILITY	Hot Springs	71901	8	2.7519	204	1	55	1	259	1	0	1	2	0	0	170	1	34	1	0	0	0	0	204	1	0	0	100	1	0	1	100	1	104	1	44	1	60	1	0	1	204	1	140	1	60	1	4	1	0	0	0	0	0	0	0	9	 	0	0	0	0	204	1	0	1	0	0	0	0	0	0	 	0	0	70	1	0	0	0	1	5	1	75	1	12	214	1	200	1	178	1	200	1	178	1	179	1	169	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	1	0	1	20	1	20	1	0	0	0	0	0	1	 	0	0	55	1	0	9	0	9	0	9	0	9	55	1	0	9	0	9	55	1	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	3.01743412
 41035035061000000000	041035035	AR	JEFFERSON COUNTY	W. C. DUB BRASSELL ADULT DETENTION FACILITY	PINE BLUFF	71603	12	1	335	0	0	0	335	0	0	0	1	3	0	303	0	32	0	0	0	0	0	335	0	0	0	72	0	0	0	72	0	263	0	246	0	17	0	0	0	335	0	80	0	255	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	335	0	17	0	0	0	0	0	0	0	 	0	0	72	0	0	0	0	0	0	0	89	0	30	335	0	335	5	335	0	315	1	315	1	74	0	81	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	30	0	66	0	2	0	0	0	0	2	0	0	0	0	10	1	0	0	0	0	0	0	0	0	0	0	0	0	3	1.060606003
 41036036061000000000	041036036	AR	JOHNSON COUNTY	JOHNSON COUNTY JAIL	CLARKSVILLE	72830	10	15.7	55	0	0	0	55	0	1	0	1	3	0	46	1	9	1	0	0	0	0	55	0	0	0	25	0	0	0	25	0	30	0	30	0	0	0	0	0	55	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	 	0	9	55	0	55	0	0	9	0	9	0	9	0	9	 	0	9	0	9	0	9	0	9	0	9	0	9	30	55	0	55	1	54	0	54	0	71	0	0	9	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	16.98163223
 41046046061000000000	041046046	AR	MILLER COUNTY	MILLER COUNTY JAIL	TEXARKANA	71854	8	2.7519	279	1	15	1	294	1	2	1	2	0	0	242	0	37	0	0	0	0	0	279	1	0	8	0	9	0	9	120	1	0	9	0	9	0	9	0	9	279	1	137	1	134	1	8	1	0	0	0	0	0	0	0	0	 	0	0	0	0	279	1	11	1	0	0	1	1	0	0	 	0	0	0	9	0	9	0	1	0	1	12	1	30	279	1	261	1	330	5	341	1	0	9	17	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	1	0	9	0	9	0	9	0	9	0	9	0	0	 	0	0	15	1	15	1	0	9	0	9	0	9	15	1	0	9	0	9	15	1	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	3.01743412
 41059059061000000000	041059059	AR	PRAIRIE COUNTY	PRAIRIE COUNTY JAIL	DES ARC	72040	10	15.7	23	0	0	0	23	0	23	0	2	0	0	23	0	0	0	0	0	0	0	23	0	0	0	7	1	0	9	0	9	16	0	16	1	0	0	0	0	23	0	15	1	8	1	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	23	0	0	0	0	0	0	0	0	0	 	0	0	7	1	0	0	0	0	0	0	7	1	23	26	0	22	1	26	0	26	0	26	0	5	1	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.98163223
 41060060061000000000	041060060	AR	PULASKI COUNTY	PULASKI COUNTY REGIONAL DETENTION FACILITY	LITTLE ROCK	72204	12	1	1281	0	26	0	1307	0	0	9	1	217	0	1104	0	157	0	20	0	0	0	1281	0	20	0	641	1	0	9	0	9	640	0	0	9	0	9	0	9	1281	0	435	1	846	0	0	9	0	9	0	9	0	9	0	9	 	0	9	0	9	1281	0	79	0	2	0	0	9	0	9	 	0	9	264	0	0	8	0	0	0	0	345	0	30	1281	0	1223	0	1210	0	1210	0	1210	0	461	1	743	1	0	0	75	1	24	1	86	1	96	1	147	1	110	1	71	1	80	1	41	1	13	1	0	9	323	1	420	1	0	0	0	0	0	0	26	0	0	0	0	0	0	0	 	0	0	26	0	15	1	11	1	0	9	0	9	26	0	26	1	0	9	26	0	241	1	79	1	320	0	2	0	0	0	0	2	0	0	0	0	102	1	12	1	0	1	8	1	55	1	0	0	0	0	243	1.060606003
 41066066061000000000	041066066	AR	SEBASTIAN COUNTY	SEBASTIAN COUNTY ADULT DETENTION CENTER	FORT SMITH	72901	7	1.4136	374	0	0	0	374	0	40	0	2	0	0	298	0	76	0	0	0	0	0	374	0	0	0	183	0	12	0	171	0	191	0	189	0	2	0	0	0	374	0	249	0	84	0	25	0	1	0	15	0	0	0	0	0	 	0	0	0	0	374	0	21	0	0	0	4	0	0	0	 	0	0	171	0	0	0	0	0	2	0	198	0	1	417	0	385	0	356	0	0	9	0	9	247	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.587581515
 41072072061000000000	041072072	AR	WASHINGTON COUNTY	WASHINGTON COUNTY DETENTION CENTER	FAYETTEVILLE	72701	7	1.4136	635	0	0	0	635	0	0	9	2	0	0	510	0	125	0	0	0	0	0	635	0	0	0	305	0	0	9	0	9	330	0	323	0	3	0	4	0	635	0	424	0	75	0	0	9	0	9	0	9	0	9	0	9	 	0	9	136	0	635	0	50	0	0	0	1	0	0	0	 	0	0	285	0	0	9	0	9	0	9	336	0	21	666	0	582	0	710	0	0	9	0	9	212	0	219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.587581515
 42043002061000000000	042043002	AR	CABOT CITY	CABOT CITY JAIL	CABOT	72023	10	15.7	2	5	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	6	6	0	2	0	7	0	8	0	8	0	13	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.98163223
 42048001061000000000	042048001	AR	BRINKLEY CITY	BRINKLEY CITY JAIL	Brinkley	72021	10	15.7	10	0	0	0	10	0	0	0	1	0	0	10	0	0	0	0	0	0	0	10	0	0	0	2	0	0	0	2	0	8	0	2	0	6	0	0	0	10	0	3	0	7	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	10	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	5	0	1	0	6	0	26	11	0	8	0	12	0	12	0	12	0	7	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.98163223
 51001001060000000000	051001001	CA	ALAMEDA COUNTY	ALAMEDA COUNTY	Dublin	94568	1.100000024	1	3304	0	0	0	3304	0	0	8	1	55	0	2981	0	323	0	0	0	0	0	3304	0	0	8	686	0	0	9	0	9	2605	0	0	9	0	9	0	9	3291	0	640	0	1652	0	780	0	0	8	64	0	0	8	0	8	 	168	0	0	8	3304	0	358	0	4	0	0	0	0	0	 	0	0	61	0	0	0	150	0	573	0	1146	0	16	3403	0	3380	0	4000	1	0	0	0	0	986	0	1044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	9	0	9	2	0	0	0	0	2	0	0	0	0	7	0	86	0	0	8	2	0	2	0	0	0	57	0	55	1
 51003003061000000000	051003003	CA	AMADOR COUNTY	Amador County Sheriffs Office	Jackson	95642	9.100000381	-9	98	0	0	0	98	0	0	0	2	0	0	74	0	24	0	0	0	0	0	98	0	0	0	69	0	0	0	69	0	29	0	26	0	3	0	0	0	98	0	68	0	7	0	13	0	3	0	0	0	7	0	0	0	 	0	0	0	0	98	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	3	0	0	0	3	0	6	101	0	89	0	76	0	76	0	76	0	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
 51004004061000000000	051004004	CA	BUTTE COUNTY	BUTTE COUNTY JAIL	OROVILLE	95965	7.099999905	1.4136	575	0	320	0	895	0	0	9	2	0	0	484	0	91	0	0	8	0	8	575	0	0	8	221	0	0	9	0	9	354	0	0	9	0	9	0	9	575	0	413	1	46	1	70	1	27	1	13	1	0	1	0	9	Other	6	1	0	0	575	0	0	8	0	8	0	8	0	8	 	0	8	0	8	0	8	0	8	0	8	0	0	22	596	0	591	0	614	0	614	0	614	0	266	0	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	0	0	8	0	8	0	8	21	0	159	0	0	8	Sheriff's Parole	3	0	320	0	220	0	100	0	0	8	0	8	320	0	299	0	21	0	320	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	320	1
 51005005061000000000	051005005	CA	CALAVERAS COUNTY	CALAVERAS COUNTY JAIL	SAN ANDREAS	95249	9.100000381	5.5377	82	0	11	0	93	0	0	1	1	0	0	70	0	12	0	0	0	0	0	82	0	0	0	28	0	0	0	28	0	54	0	9	0	4	0	41	0	82	0	67	0	1	0	6	0	6	0	0	0	1	0	0	0	 	0	0	1	0	82	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	3	0	0	0	3	0	29	90	0	72	0	80	0	80	0	160	0	40	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	 	0	0	11	0	8	0	3	0	0	0	0	0	11	0	11	0	0	0	11	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	1
 51006006061000000000	051006006	CA	COLUSA COUNTY	Colusa County Sheriffs Office	Colusa	95932	9.100000381	-9	72	0	0	0	72	0	5	0	2	0	0	63	0	9	0	0	0	0	0	72	0	0	0	40	0	11	0	29	0	32	0	23	0	9	0	0	0	72	0	22	0	7	0	36	0	2	0	3	0	1	0	0	9	Russian	1	0	0	0	72	0	8	0	0	0	0	0	0	0	 	0	0	0	0	0	0	1	0	0	0	9	0	3	83	0	74	0	92	0	92	0	92	0	26	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
 51007007060000000000	051007007	CA	CONTRA COSTA COUNTY	CONTRA COSTA COUNTY	MARTINEZ	94553	1.100000024	1	1741	1	330	1	2071	1	298	1	2	0	0	1491	1	250	1	0	0	0	0	1741	1	0	0	380	1	0	9	380	1	1361	1	1361	1	0	9	0	9	1741	1	456	1	576	1	522	1	0	9	5	1	0	9	0	9	Other	182	1	0	9	1741	1	5	1	0	9	298	1	0	9	 	0	9	20	1	0	1	1	1	0	1	324	1	24	1758	0	1498	0	1979	0	1979	1	0	9	549	1	528	1	0	1	108	1	0	1	172	1	2	1	88	1	20	1	54	1	35	1	37	1	12	1	0	1	69	1	459	1	99	1	0	1	0	1	0	1	1	1	181	1	0	0	Alcohol Monitoring (SCRAM)	49	1	330	1	224	1	106	1	0	1	0	1	330	1	310	1	20	1	330	1	175	1	104	1	279	0	1	50	1	0	1	2	0	0	0	0	115	1	75	1	40	1	75	1	0	9	8	0	0	9	330	1
 51008008061000000000	051008008	CA	Del Norte County	Del Norte County Sheriffs Office	Crescent City	95531	8.100000381	-9	107	0	0	0	107	0	2	1	1	0	0	86	0	21	0	0	0	0	0	107	0	0	0	61	0	0	1	61	0	46	0	42	1	4	1	0	0	107	0	81	0	0	0	7	0	16	0	3	0	0	0	0	0	 	0	0	0	0	107	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	15	0	0	0	15	0	19	110	0	96	0	105	0	105	0	168	0	58	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
 51009009060000000000	051009009	CA	EL DORADO COUNTY	El Dorado County Sheriffs Department	Placerville	95667	7.099999905	-9	420	0	112	0	532	0	5	0	1	3	0	336	0	84	0	0	0	0	0	420	0	0	8	199	0	30	1	169	1	221	0	210	0	10	1	1	0	420	0	349	0	16	0	39	0	8	0	3	0	2	0	0	0	 	0	0	3	0	420	0	0	0	1	0	3	0	0	0	 	0	0	104	0	0	0	14	0	0	0	122	0	10	420	0	371	0	469	0	0	9	0	9	141	0	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	 	0	9	112	0	0	9	0	9	0	9	0	9	112	0	0	9	0	9	112	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1
 51010010060000000000	051010010	CA	FRESNO COUNTY	FRESNO COUNTY	FRESNO	93721	1.100000024	1	2955	0	0	0	2955	0	272	0	2	0	0	2708	0	247	0	0	8	0	8	2955	0	0	8	949	0	0	9	0	9	2006	0	0	9	0	9	0	9	2955	0	668	0	488	0	1663	0	14	0	107	0	0	0	0	0	 	0	0	15	0	2955	0	0	9	0	9	0	9	0	9	Total of ALL Federal Inmates	98	0	39	0	0	0	0	0	0	0	137	0	15	2959	0	2955	1	2744	1	3291	1	3513	0	932	0	920	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	8	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	370	1	132	1	502	1	1	25	0	0	0	2	0	0	0	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	1
 51011011061000000000	051011011	CA	GLENN COUNTY	Glenn County Sheriffs Office	Willows	95988	8.100000381	-9	94	0	8	0	102	0	18	0	1	5	0	80	0	14	0	0	0	0	0	94	0	0	0	50	0	8	0	42	0	44	0	44	0	0	0	0	0	94	0	45	0	2	0	40	0	2	0	4	0	0	0	0	0	Eastern Indian	1	0	0	0	94	0	0	0	0	0	11	0	0	0	 	0	0	3	0	0	0	0	0	0	0	14	0	16	116	0	106	0	144	0	125	1	0	9	26	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	4	0	 	0	0	8	0	7	0	1	0	0	0	0	0	8	0	8	0	0	0	8	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	1
