FACLID21	JURDID	STATE	COUNTY	FACLNAME	CITY	ZIPP	STRATUMNEW	WEIGHT	CONFPOP	CONFPOPF	NCONPOP	NCONPOPF	TOTPOP	TOTPOPF	NONCITZ	NONCITZF	WEEK	WEEKN	WEEKF	ADULTM	ADULTMF	ADULTF	ADULTFF	JUVM	JUVMF	JUVF	JUVFF	TOTGENDER	TOTGENDERF	ADLTJUV	ADLTJUVF	CONV	CONVF	CONVUNSENT	CONVUNSENTF	CONVSENT	CONVSENTF	UNCONV	UNCONVF	UNCONVTRIAL	UNCONVTRIALF	UNCONVHOLD	UNCONVHOLDF	UNCONVOTHER	UNCONVOTHERF	S2QII3C	S2QII3CF	WHITE	WHITEF	BLACK	BLACKF	HISP	HISPF	AIAN	AIANF	ASIAN	ASIANF	NHOPI	NHOPIF	TWORACE	TWORACEF	OTHERRACESPEC	OTHERRACE	OTHERRACEF	RACEDK	RACEDKF	RACETOTAL	RACETOTALF	MARSHALS	MARSHALSF	BOP	BOPF	ICE	ICEF	BIA	BIAF	S2QII5A5SPEC	S2QII5A5	S2QII5A5F	INSTATEPRIS	INSTATEPRISF	OUTSTATEPRIS	OUTSTATEPRISF	INSTATEJAIL	INSTATEJAILF	OUTSTATEJAIL	OUTSTATEJAILF	S2QII5D	S2QII5DF	PEAKDATE	PEAKPOP	PEAKPOPF	ADP	ADPF	RATED	RATEDF	OPERATION	OPERATIONF	DESIGN	DESIGNF	ADMIS	ADMISF	RELEASE	RELEASEF	CONVII10A	CONVII10AF	UNCONVII10A	UNCONVII10AF	CONVII10B	CONVII10BF	UNCONVII10B	UNCONVII10BF	CONVII10C	CONVII10CF	UNCONVII10C	UNCONVII10CF	CONVII10D	CONVII10DF	UNCONVII10D	UNCONVII10DF	CONVII10E	CONVII10EF	UNCONVII10E	UNCONVII10EF	CONVII10F	CONVFII10F	UNCONVII10F	UNCONVII10FF	S2II10GCONV	S2II10GCONVF	S2II10GFUNCONV	S2II10GFUNCONVF	EMONITOR	EMONITORF	HOMEDETN	HOMEDETNF	COMMSRV	COMMSRVF	DAYREPORT	DAYREPORTF	PRETRIAL	PRETRIALF	ALTWORK	ALTWORKF	TREATMENT	TREATMENTF	OTRNONCONFS	OTRNONCONF	OTRNONCONFF	NONCONFD	NONCONFDF	ADMLNCNF	ADMLNCNFF	ADFMNCNF	ADFMNCNFF	JVMLNCNF	JVMLNCNFF	JVFMNCNF	JVFMNCNFF	NCNFGNDR	NCNFGNDRF	CONVNCNF	CONVNCNFF	UNCNVNCF	UNCNVNCFF	TOTCNVST	TOTCNVSTF	CORRSTAFF	CORRSTAFFF	OTHERSTAFF	OTHERSTAFFF	S4QIV1C	S4QIV1CF	ASSAULTSTAFFYN	ASSAULTCORR	ASSAULTCORRF	ASSAULTOTRSTAFF	ASSAULTOTRSTAFFF	DEATHSTAFFYN	DEATHCORR	DEATHCORRF	DEATHOTRSTAFF	DEATHOTRSTAFFF	PHYSASSAULT	PHYSASSAULTF	DRUGVIO	DRUGVIOF	ALCOVIO	ALCOVIOF	WEAPON	WEAPONF	STOLENPROP	STOLENPROPF	ESCAPE	ESCAPEF	OTHERMAJVIO	OTHERMAJVIOF	NCONPOP2	BJSW
441227227060000015700	441227227	TX	TRAVIS COUNTY	TRAVIS COUNTY	AUSTIN	78751	1	1	2322	0	0	0	2322	0	0	9	1	146	0	0	0	0	0	0	0	0	0	2322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	2322	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2322	1	3519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	1.0695652
051010010060000001400	051010010	CA	FRESNO COUNTY	FRESNO COUNTY	FRESNO	93721	1.1	1	3068	0	0	0	3068	0	347	0	-9	0	0	2832	0	236	0	0	0	0	0	3068	0	0	0	1035	0	0	9	0	9	2033	0	0	9	0	9	0	9	3068	0	669	0	471	0	1764	0	22	0	61	0	61	0	0	0	 	0	0	20	0	3068	0	178	0	0	9	0	0	0	9	 	0	9	121	0	0	0	0	9	0	9	299	0	8	3167	0	2835	0	3478	0	3291	0	3478	0	891	0	877	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	413	0	0	9	413	0	1	175	0	3	0	-9	0	0	0	0	1230	0	121	0	44	0	0	9	0	9	5	0	17300	0	0	1
111033033061000000000	111033033	GA	COBB COUNTY	COBB CO SHERIFF'S OFFICE JAIL & PRISON UNIT	MARIETTA	30090	1	1	1968	0	0	0	1968	0	0	9	1	0	0	1616	0	308	0	37	0	7	0	1968	0	44	0	549	0	170	0	379	0	1419	0	1409	1	10	1	0	0	1968	0	752	1	1099	1	112	1	0	0	5	1	0	0	0	0	 	0	0	0	0	1968	0	0	0	0	0	132	0	0	0	 	0	0	233	0	0	0	50	0	0	0	415	0	2	2024	0	2138	0	3461	0	2693	0	3461	0	651	0	586	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	277	0	166	0	443	0	1	50	0	0	0	-9	0	0	0	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	1.0695652
111067067061000000000	111067067	GA	GWINNETT COUNTY	GWINNETT COUNTY DETENTION CENTER	LAWRENCEVILLE	30043	1	1	2155	0	0	0	2155	0	360	1	1	0	0	1842	0	313	0	0	0	0	0	2155	0	0	0	1040	0	0	0	1040	0	1115	0	1085	0	30	0	0	0	2155	0	733	1	1077	1	301	1	0	1	37	1	0	1	0	0	 	0	1	7	1	2155	0	0	0	0	0	360	1	0	0	 	0	0	56	0	0	0	0	0	0	0	416	1	10	2239	0	2362	1	3396	0	2333	0	3396	0	644	0	660	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	335	0	104	0	439	0	-9	0	0	0	0	-9	0	0	0	0	118	1	0	9	0	9	0	9	0	9	0	9	0	9	0	1.0695652
092001001060600000000	092001001	DC	DISTRICT OF COLUMBIA	D.C. DEPT OF CORRECTIONS	WASHINGTON	20009	1	1	2476	0	0	0	2476	0	219	0	1	7	0	2302	0	151	0	22	0	1	0	2476	0	23	0	1174	0	4	0	1170	0	1302	0	982	0	299	0	21	0	2476	0	69	0	2252	0	123	0	0	0	5	0	0	0	0	0	Other	21	0	6	0	2476	0	31	0	85	0	0	0	0	0	USMS Greenbelt MD	41	0	0	0	0	0	0	0	0	0	157	0	2	2529	0	2354	0	3250	0	2981	0	0	8	269	0	276	0	45	0	7	0	32	0	9	0	11	0	62	0	21	0	27	0	20	0	1	0	6	0	35	0	135	0	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	641	0	253	0	894	0	1	11	0	0	0	-9	0	0	0	0	55	0	0	9	0	0	0	0	0	9	0	0	0	0	7	1.0695652
431079079062000000000	431079079	TN	SHELBY COUNTY	SHELBY COUNTY JAIL AND JAIL EAST (WOMEN)	MEMPHIS	38103	1	1	2436	0	0	8	2436	0	1	0	-9	0	0	2183	0	229	0	24	0	0	0	2436	0	24	0	37	0	0	0	37	0	2399	0	2319	1	80	1	0	0	2436	0	520	1	1793	1	123	1	0	0	0	0	0	0	0	0	 	0	0	0	0	2436	0	25	1	5	1	10	1	0	0	 	0	0	37	0	15	0	25	1	30	1	147	1	30	2436	0	2556	0	3195	0	2820	1	3400	1	1229	0	1377	0	0	8	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	8	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	8	874	0	124	0	998	0	-9	0	0	0	0	-9	0	0	0	0	287	0	162	0	25	0	64	0	0	0	0	0	0	0	0	1.0695652
101050050060000005900	101050050	FL	PALM BEACH COUNTY	PALM BEACH COUNTY	WEST PALM BEACH	33406	1	1	2268	0	191	0	2459	0	434	0	1	10	0	2014	0	225	0	27	0	2	0	2268	0	29	0	488	0	0	9	0	9	1780	0	1520	0	167	0	93	0	2268	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	 	0	9	0	9	2268	0	84	0	0	0	0	0	0	0	 	0	8	43	0	0	0	133	0	0	0	260	0	23	2318	0	2331	0	3180	0	3100	0	3180	0	676	0	721	0	63	0	180	0	59	0	129	0	47	0	21	0	97	0	14	0	80	0	3	0	28	0	0	0	374	0	347	0	191	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	191	0	145	0	40	0	3	0	3	0	191	0	104	0	87	0	191	0	687	0	300	0	987	0	1	27	0	0	0	-9	0	0	0	0	287	0	104	0	1	0	10	0	137	0	4	0	87	0	201	1.0695652
391002002060100000000	391002002	PA	ALLEGHENY COUNTY	ALLEGHENY COUNTY JAIL	PITTSBURGH	15219	1	1	2747	0	0	0	3161	0	12	1	-9	0	0	2418	1	311	1	18	0	0	0	2747	0	18	1	0	9	0	9	0	9	0	9	0	9	0	9	0	9	2747	0	1113	1	1598	1	0	9	0	9	0	9	0	9	0	9	 	0	9	36	1	2747	0	46	1	7	1	12	0	0	8	 	0	9	602	1	16	1	1065	0	16	0	1764	1	27	2794	0	2730	0	3156	0	3156	0	0	9	1112	1	329	1	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	650	1	0	9	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	9	0	9	1	0	9	0	9	-9	0	0	0	0	50	0	20	1	20	1	100	1	1000	0	0	0	0	0	0	1.0695652
481017017060000016100	481017017	WA	KING COUNTY	KING COUNTY	SEATTLE	98104	1	1	1955	1	268	1	2223	1	0	9	-9	0	0	1723	0	219	0	12	0	1	0	1955	1	13	0	325	0	0	9	0	9	1630	0	0	9	0	9	0	9	1955	1	1092	0	691	0	0	8	54	0	110	0	0	8	0	8	 	0	8	8	0	1955	1	0	9	0	9	0	9	0	9	 	0	9	159	0	0	9	218	0	0	9	377	0	17	1971	1	1927	1	3154	1	0	9	0	9	680	0	717	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	50	0	0	8	0	8	174	0	0	8	44	0	0	0	 	0	0	268	1	0	9	0	9	0	9	0	9	268	1	0	9	0	9	268	1	536	0	152	0	688	0	1	22	0	5	0	-9	0	0	0	0	545	0	0	9	0	9	0	9	0	9	76	0	0	9	268	1.0695652
102016003060000006500	102016003	FL	JACKSONVILLE CITY	JACKSONVILLE CITY	JACKSONVILLE	32202	1	1	3237	0	447	0	3684	0	0	9	1	0	0	2662	0	532	0	42	0	1	0	3237	0	43	0	1211	0	0	9	0	9	2026	0	1924	0	0	9	102	0	3237	0	1328	0	1888	0	0	9	2	0	0	9	17	0	0	9	 	0	8	2	0	3237	0	21	1	0	9	39	1	0	9	 	0	8	0	9	0	9	0	9	0	9	60	1	4	3382	0	3467	0	3137	0	3275	0	3137	0	622	0	643	0	92	0	135	0	48	0	99	0	35	0	25	0	50	0	24	0	67	0	9	0	56	0	3	0	348	0	295	0	74	0	0	9	0	9	0	9	373	0	0	9	0	9	 	0	9	447	0	275	0	172	0	0	8	0	8	447	0	56	0	391	0	447	0	737	0	173	0	910	0	-9	0	0	0	0	-9	0	0	0	0	467	0	0	9	0	9	0	9	0	9	8	0	2	0	447	1.0695652
101052052060000006100	101052052	FL	PINELLAS COUNTY	PINELLAS COUNTY CORRECTIONAL FACILITY	CLEARWATER	33762	1	1	2973	0	970	0	3943	0	165	0	1	1	0	2450	0	508	0	13	0	2	0	2973	0	15	0	767	0	31	0	736	0	2206	0	1881	0	325	0	0	0	2973	0	1675	0	1065	0	209	0	3	0	16	0	0	0	0	0	 	0	0	5	0	2973	0	276	0	0	0	27	0	0	0	 	0	0	134	0	0	0	21	0	0	0	458	0	30	3008	0	2921	0	3042	0	4355	0	3210	0	888	0	880	0	46	0	197	0	71	0	172	0	45	0	60	0	70	0	68	0	94	0	29	0	23	0	5	0	349	0	531	0	91	0	0	8	0	8	64	0	789	0	0	8	26	0	 	0	8	970	0	606	0	362	0	2	0	0	0	970	0	181	0	789	0	970	0	785	0	279	0	1064	0	-9	0	0	0	0	-9	0	0	0	0	562	0	13	0	3	0	43	0	106	0	0	0	0	0	971	1.0695652
192036001061000000000	192036001	LA	NEW ORLEANS PARISH	NEW ORLEANS PARISH PRISON SYSTEM	NEW ORLEANS	70119	1	1	2551	0	85	0	2636	0	1	0	-9	0	0	2260	0	229	0	59	0	3	0	2551	0	59	0	727	0	0	0	727	0	1824	0	1817	0	7	0	0	0	2551	0	360	0	2170	0	10	0	0	0	11	0	0	0	0	0	 	0	0	0	0	2551	0	0	0	0	0	0	0	0	0	 	0	0	2544	0	7	0	0	0	0	0	2551	0	18	2665	0	2557	0	2927	0	0	9	2927	0	736	0	736	0	0	0	105	0	2	0	346	0	3	0	118	0	19	0	48	0	30	0	53	0	6	0	6	0	60	0	676	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	85	0	44	0	10	0	30	0	1	0	85	0	16	0	69	0	85	0	389	0	341	0	730	0	-9	0	0	0	0	-9	0	0	0	0	613	0	4	0	17	0	6	0	0	0	14	0	0	0	85	1.0695652
371055055061000000000	371055055	OK	OKLAHOMA COUNTY	OKLAHOMA COUNTY JAIL	OKLAHOMA CITY	73102	1	1	2574	0	225	1	2799	0	0	9	1	53	0	2131	0	428	0	13	0	2	0	2574	0	13	0	302	0	88	0	214	0	2272	0	2114	0	158	0	0	0	2574	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	 	0	9	0	9	2574	0	0	0	0	0	0	0	0	0	 	0	0	214	0	0	0	2360	0	0	0	2574	0	16	2594	0	2521	0	2890	0	2890	0	1300	0	748	0	747	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	0	0	0	0	0	175	1	0	0	0	0	25	1	Mental Health Court	25	1	225	1	100	1	125	1	0	0	0	0	225	1	225	0	0	0	225	1	341	0	108	0	449	0	-9	0	0	0	0	-9	0	0	0	0	0	8	0	8	0	8	0	8	0	8	0	8	0	8	278	1.0695652
051015015060000001600	051015015	CA	KERN COUNTY	KERN COUNTY	BAKERSFIELD	93308	1.1	1	2590	0	1125	0	3715	0	0	9	-9	0	0	2295	0	295	0	0	8	0	8	2590	0	0	8	690	0	0	9	0	9	1900	0	0	9	0	9	0	9	2590	0	881	0	408	0	1255	0	0	0	0	0	0	0	0	0	 	0	0	46	0	2590	0	190	0	193	0	2	0	0	0	City Police Agencies	3	0	0	0	0	0	0	0	0	0	388	0	4	2712	0	2590	0	2854	0	2896	0	3064	0	765	0	716	0	30	0	218	0	47	0	143	0	43	0	40	0	79	0	35	0	56	0	14	0	6	0	5	0	261	0	455	0	419	0	0	0	0	0	0	0	0	0	339	0	0	0	Sheriff's Parole	367	0	1125	0	0	9	0	9	0	9	0	9	1125	0	0	9	0	9	1125	0	471	0	88	0	559	0	1	19	0	0	0	-9	0	0	0	0	234	0	97	0	409	0	37	0	0	0	10	0	15	0	1125	1
341060060060000011800	341060060	NC	MECKLENBURG COUNTY	MECKLENBURG COUNTY	CHARLOTTE	28202	1	1	2045	0	0	0	2045	0	0	9	1	24	0	1816	0	170	0	59	0	0	0	2045	0	59	0	166	0	0	9	0	9	1879	0	0	9	0	9	0	9	2045	0	353	0	1393	0	264	0	0	0	7	0	0	0	0	0	Please include in unknown	15	0	13	0	2045	0	567	0	1	0	0	0	0	0	 	0	0	1477	0	0	0	0	0	0	0	2045	0	8	2052	0	2042	0	2775	0	2775	0	2775	0	782	0	573	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1022	0	183	0	1205	0	1	194	0	10	0	-9	0	0	0	0	290	0	59	0	13	0	15	0	76	0	0	0	125	0	24	1.0695652
451018018061000000000	451018018	UT	SALT LAKE COUNTY	SALT LAKE COUNTY JAIL	SALT LAKE CITY	84119	1	1	2054	1	81	1	2135	1	2	1	1	0	9	1672	0	379	0	3	0	0	0	2054	1	3	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	2054	1	1765	1	159	1	0	9	58	1	71	1	0	9	0	9	 	0	8	1	1	2054	1	63	0	0	9	82	0	0	9	 	0	8	0	9	0	9	0	9	0	9	145	0	10	2080	1	2059	1	2640	1	2208	1	0	9	612	1	601	1	0	9	0	9	0	9	0	9	0	9	432	1	0	9	49	1	0	9	120	1	0	9	0	9	0	9	601	1	80	1	0	8	0	8	1	1	0	8	0	8	0	8	 	0	8	81	1	51	1	30	1	0	8	0	8	81	1	0	9	0	9	81	1	387	1	332	1	719	1	1	8	1	0	8	-9	0	0	0	0	108	1	272	1	0	9	5	1	0	9	2	1	0	1	81	1.0695652
432019003060000014600	432019003	TN	DAVIDSON COUNTY	DAVIDSON COUNTY SHERIFFS OFFICE	Nashville	37201	1	1	2013	0	0	9	2013	1	5	0	1	25	0	1662	0	338	0	12	0	1	0	2013	0	4	1	753	0	2	1	751	1	1260	0	1259	1	1	1	0	0	2013	0	752	0	1116	0	129	0	4	0	8	0	0	0	0	9	 	0	8	4	0	2013	0	59	1	0	1	5	0	0	0	 	0	0	187	0	0	0	1	1	0	1	252	0	22	2054	0	2004	0	2611	0	2611	1	2611	1	997	0	598	0	0	1	210	1	15	1	47	1	28	1	76	0	41	1	77	1	35	1	46	1	11	1	12	1	130	0	468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	9	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	9	0	9	0	9	0	9	1	179	1	0	1	-9	0	0	0	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	25	1.0695652
101053053060000006200	101053053	FL	POLK COUNTY	POLK COUNTY	WINTER HAVEN	33880	1	1	2462	0	0	0	2462	0	45	0	1	598	0	1980	0	428	0	51	0	3	0	2462	0	38	0	1356	0	419	0	937	0	1106	0	1106	0	0	0	0	0	2462	0	1571	0	891	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	2462	0	22	0	0	0	45	0	0	0	 	0	0	180	0	34	0	387	0	0	0	668	0	2	2513	0	2453	0	2576	0	0	9	0	9	595	0	579	0	0	0	76	0	4	0	159	0	7	0	44	0	50	0	50	0	124	0	30	0	31	0	4	0	216	0	363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	327	0	164	0	491	0	1	1	0	0	0	-9	0	0	0	0	40	0	13	0	0	0	10	0	0	0	2	0	2	0	598	1.0695652
391067066060200000000	391067066	PA	YORK COUNTY	YORK COUNTY PRISON	YORK	17402	1	1	2345	1	0	0	2345	1	649	1	1	9	1	2076	1	267	1	2	0	0	0	2345	1	2	1	1306	1	392	1	914	1	1039	1	345	1	694	1	0	1	2345	1	1015	1	551	1	754	1	0	0	25	1	0	0	0	0	 	0	0	0	0	2345	1	0	0	0	0	649	1	0	0	 	0	0	50	1	3	1	8	1	10	1	720	1	5	2492	1	2402	1	2522	1	2522	1	2622	1	254	1	250	1	0	0	2	1	3	1	26	1	2	1	6	1	30	1	3	1	10	1	87	1	81	1	0	1	126	1	124	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	444	1	67	1	511	1	1	25	1	0	0	-9	0	0	0	0	12	1	5	1	0	1	0	1	0	1	0	1	0	1	9	1.0695652
441071071061000000000	441071071	TX	EL PASO COUNTY	EL PASO COUNTY DETENTION FACILITY	EL PASO	79938	1	1	2464	0	0	0	2464	0	764	0	1	43	0	2167	0	276	0	18	0	3	0	2464	0	21	0	499	0	0	0	499	0	1965	0	1208	0	75	0	682	0	2464	0	180	0	159	0	2123	0	0	0	2	0	0	0	0	0	 	0	0	0	0	2464	0	664	0	0	0	18	0	0	0	 	0	0	253	0	0	0	7	0	12	0	954	0	30	2464	0	2308	0	2440	0	2440	0	2440	0	730	0	671	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	630	0	119	0	749	0	1	8	0	0	0	-9	0	0	0	0	242	0	13	0	19	0	17	0	17	0	1	0	37	0	43	1.0695652
311007007060000010700	311007007	NJ	ESSEX COUNTY	ESSEX COUNTY JAIL	NEWARK	07105	1	1	1948	0	35	0	1983	0	618	0	-9	0	0	1816	1	132	0	0	0	0	0	1948	0	0	0	1096	0	1002	0	94	0	852	1	36	0	0	0	816	0	1948	0	334	0	1314	0	260	0	2	0	23	0	0	0	0	0	other	12	0	3	0	1948	0	147	0	0	0	516	0	0	0	OTHER / FUGITIVE	17	0	17	0	0	0	0	0	0	0	697	0	5	3299	0	3004	0	2434	0	2434	0	2434	0	338	0	398	0	0	0	7	0	5	0	20	0	5	0	35	0	50	0	28	0	20	0	38	0	80	0	110	0	160	0	238	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	 	0	0	35	0	32	0	3	0	0	0	0	0	35	0	35	0	0	0	35	0	767	0	0	0	767	0	-9	0	0	0	0	-9	0	0	0	0	173	0	32	0	0	0	31	0	0	0	0	0	983	0	35	1.0695652
031010010060000000800	031010010	AZ	PIMA COUNTY	PIMA COUNTY ADULT DETENTION CENTER	TUCSON	85713	1	1	1992	0	0	0	1992	0	173	0	1	104	0	1668	0	308	0	15	0	1	0	1992	0	16	0	345	0	0	0	345	0	1647	0	1647	0	0	0	0	0	1992	0	867	0	187	0	396	0	147	0	11	0	0	0	0	0	 	0	0	384	0	1992	0	26	0	5	0	127	0	0	0	 	0	0	120	0	0	0	1714	0	0	0	1992	0	1	2134	0	2000	0	2377	0	1902	0	1656	0	669	0	668	0	0	0	377	0	0	0	108	0	0	0	145	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	397	0	168	0	565	0	1	58	0	0	0	-9	0	0	0	0	533	0	186	0	0	8	89	0	0	8	0	8	0	8	104	1.0695652
052038001060000004200	052038001	CA	SAN FRANCISCO CITY & COUNTY	SAN FRANCISCO CITY & COUNTY	San Francisco	94102	1.1	1	1445	0	138	0	1583	0	0	9	-9	0	0	1302	0	143	0	0	8	0	8	1445	0	0	8	284	0	0	9	0	0	1167	0	1154	0	13	0	0	0	1451	0	328	0	811	0	188	0	8	0	68	0	28	0	0	0	 	0	0	14	0	1445	0	4	0	0	0	62	0	0	0	 	0	0	159	0	0	0	0	0	0	0	225	0	3	1556	0	1402	0	2360	0	2432	0	0	9	445	0	417	0	2	0	164	0	6	0	43	0	9	0	48	0	20	0	26	0	33	0	30	0	7	0	3	0	77	0	314	0	69	0	0	0	66	0	3	0	0	0	0	0	0	0	 	0	0	138	0	103	0	35	0	0	8	0	8	138	0	138	0	0	0	138	0	524	0	501	0	1025	0	1	92	0	0	0	-9	0	0	0	0	308	0	209	0	0	0	0	0	0	0	0	0	0	0	138	1
062016001061000000000	062016001	CO	DENVER COUNTY	DENVER COUNTY	DENVER	80216	1	1	2341	0	4	1	2345	0	0	9	-9	0	0	1963	1	378	0	0	0	0	0	2341	0	0	1	841	1	41	1	800	1	1500	1	0	9	0	9	0	9	2341	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	 	0	9	0	9	2341	0	0	9	0	9	0	9	0	9	 	0	9	0	9	0	9	0	9	0	9	0	9	20	2387	0	2209	0	2330	0	0	9	2413	0	1269	0	741	1	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	0	9	4	1	0	9	0	9	0	9	0	9	0	9	0	0	 	0	9	4	1	0	9	0	9	0	9	0	9	4	1	0	9	0	9	4	1	791	0	107	0	898	0	1	0	9	0	9	-9	0	0	0	0	0	9	0	9	0	9	0	9	0	9	0	9	0	9	4	1.0695652
361025025060000012100	361025025	OH	FRANKLIN COUNTY	FRANKLIN COUNTY	Columbus	43215	1	1	2012	5	0	5	2012	5	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1829	5	2314	5	0	5	2314	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5	0	5	0	5	0	5	0	5	0	5	 	0	5	0	5	0	5	0	5	0	5	0	5	0	5	0	5	0	5	0	5	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0695652
321001001061000000000	321001001	NM	BERNALILLO COUNTY/CITY	BERNALILLO COUNTY METRO DETENTION CENTER	Albuquerque	87151	1	1	2536	0	268	0	2804	0	20	1	-9	0	0	2052	0	484	0	0	0	0	0	2536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	2536	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2536	5	2236	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	268	0	0	0	0	0	0	0	0	0	268	0	0	0	0	0	268	0	0	0	0	0	0	0	-9	0	0	0	0	-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0695652
