RTIID	GID	JURISID	COUNTY	NAME	YEAR	CITY	STATE	ZIP	STATEFIPS	CNTYCODE	STRATUM	FINALWT	DESIGNWT	CLASS	STATUS	CONFPOP	CONFPOP_FLAG	NCONPOP	NCONPOP_FLAG	TOTPOP	TOTPOP_FLAG	WEEK	WEEKN	WEEKN_FLAG	NONCITZ	NONCITZ_FLAG	ADULTM	ADULTM_FLAG	ADULTF	ADULTF_FLAG	JUVM	JUVM_FLAG	JUVF	JUVF_FLAG	TOTGENDER	TOTGENDER_FLAG	ADLTJUV	ADLTJUV_FLAG	CONV	CONV_FLAG	UNCONV	UNCONV_FLAG	TOTCONVSTATUS	TOTCONVSTATUS_FLAG	FELONY	FELONY_FLAG	MISD	MISD_FLAG	OTHEROFFSPEC	OTHEROFF	OTHEROFF_FLAG	TOTOFF	TOTOFF_FLAG	WHITE	WHITE_FLAG	BLACK	BLACK_FLAG	HISP	HISP_FLAG	AIAN	AIAN_FLAG	ASIAN	ASIAN_FLAG	NHOPI	NHOPI_FLAG	TWORACE	TWORACE_FLAG	OTHERRACESPEC	OTHERRACE	OTHERRACE_FLAG	RACEDK	RACEDK_FLAG	RACETOTAL	RACETOTAL_FLAG	MARSHALS	MARSHALS_FLAG	BOP	BOP_FLAG	ICE	ICE_FLAG	BIA	BIA_FLAG	OTHERFEDSPEC	OTHERFED	OTHERFED_FLAG	INSTATEPRIS	INSTATEPRIS_FLAG	OUTSTATEPRIS	OUTSTATEPRIS_FLAG	TRIBAL	TRIBAL_FLAG	INSTATEJAIL	INSTATEJAIL_FLAG	OUTSTATEJAIL	OUTSTATEJAIL_FLAG	OTHERHOLDTOT	OTHERHOLDTOT_FLAG	PEAKDATE	PEAKPOP	PEAKPOP_FLAG	ADPM	ADPM_FLAG	ADPF	ADPF_FLAG	ADP	ADP_FLAG	RATED	RATED_FLAG	ADMISM	ADMISM_FLAG	ADMISF	ADMISF_FLAG	ADMIS	ADMIS_FLAG	RELEASEM	RELEASEM_FLAG	RELEASEF	RELEASEF_FLAG	RELEASE	RELEASE_FLAG	EMONITOR	EMONITOR_FLAG	HOMEDETN	HOMEDETN_FLAG	COMMSRV	COMMSRV_FLAG	DAYREPORT	DAYREPORT_FLAG	PRETRIAL	PRETRIAL_FLAG	ALTWORK	ALTWORK_FLAG	TREATMENT	TREATMENT_FLAG	OTRNONCONFSPEC	OTRNONCONF	OTRNONCONF_FLAG	NONCONFD	NONCONFD_FLAG	CORRSTAFF	CORRSTAFF_FLAG	CORRSTAFFM	CORRSTAFFM_FLAG	CORRSTAFFF	CORRSTAFFF_FLAG	OTHERSTAFF	OTHERSTAFF_FLAG	OTHERSTAFFM	OTHERSTAFFM_FLAG	OTHERSTAFFF	OTHERSTAFFF_FLAG	TOTALSTAFF	TOTALSTAFF_FLAG
10950164	031010010060000000800	031010010	PIMA COUNTY	PIMA COUNTY SHERIFFS DEPARTMENT	2018	TUCSON	3	85714	04	04019	1	1.08870968	1	7	1	1849	1	13	1	1862	0	1	4	1	112	1	1566	1	275	1	8	1	0	1	1849	0	8	1	323	1	1526	1	1849	0	1722	1	108	1	17 Not underlying offense-FTC  1 civil court viola	19	1	1849	0	663	1	223	1	841	1	101	1	21	1	0	1	0	1	 	0	1	0	1	1849	0	3	1	0	1	0	1	0	1	 	0	1	0	1	0	1	0	1	0	1	0	1	3	0	4	1927	1	1559	1	290	1	1849	0	2105	1	22458	1	7581	1	30039	0	22620	1	7629	1	30249	0	13	1	0	1	0	1	0	1	0	1	0	1	0	1	 	0	1	13	0	433	1	344	1	89	1	144	1	66	1	78	1	577	0
10956150	031011011061000000000	031011011	PINAL COUNTY	PINAL COUNTY SHERIFFS OFFICE	2018	FLORENCE	3	85132	04	04021	1	1.08870968	1	7	1	496	0	0	0	496	0	1	5	0	0	1	405	0	87	0	3	0	1	0	496	0	4	0	76	0	420	0	496	0	166	1	330	1	 	0	0	496	0	214	1	85	1	130	1	39	1	3	0	25	1	0	1	 	0	1	0	1	496	0	0	1	0	1	0	1	0	1	 	0	1	0	1	0	1	0	1	0	1	0	1	0	0	26	510	0	409	0	87	0	496	0	1503	0	8878	0	2978	0	11856	0	7848	0	2818	0	10666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	192	0	132	0	60	0	49	0	14	0	35	0	241	0
10956152	031013013060000000900	031013013	YAVAPAI COUNTY	YAVAPAI COUNTY SHERIFFS OFFICE	2018	PRESCOTT	3	86301	04	04025	7	1.40128886	1.27884614	17	1	552	0	11	0	563	0	1	11	0	0	0	419	0	131	0	2	0	0	0	552	0	2	0	193	0	359	0	552	0	424	0	44	0	Unknown/Civil/Tribal	84	0	552	0	489	0	28	0	0	0	24	0	5	0	0	0	0	0	 	0	0	6	0	552	0	0	0	0	0	2	0	1	0	 	0	0	85	0	0	0	11	0	32	0	0	0	131	0	14	594	0	439	0	122	0	561	0	797	0	6369	0	2462	0	8831	0	6604	0	2539	0	9143	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	 	0	0	11	0	131	0	105	0	26	0	45	0	17	0	28	0	176	0
10956153	031014014062000000000	031014014	YUMA COUNTY	YUMA COUNTY SHERIFFS OFFICE	2018	YUMA	3	85364	04	04027	1	1.06363636	1	8	1	444	0	0	0	444	0	1	13	0	61	1	368	0	72	0	4	0	0	0	444	0	4	0	108	0	336	0	444	0	365	0	76	0	ClOC Other Tribal Charges	3	0	444	0	121	0	23	0	275	0	24	0	1	0	0	0	0	0	 	0	0	0	0	444	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	3	0	0	0	0	0	3	0	3	476	0	381	0	72	0	453	0	756	0	5041	0	1453	0	6494	0	5047	0	1443	0	6490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	131	0	98	0	33	0	36	0	15	0	21	0	167	0
10956158	041004004061000000000	041004004	BENTON COUNTY	BENTON COUNTY SHERIFFS OFFICE	2018	BENTONVILLE	4	72712	05	05007	7	1.40128886	1.27884614	17	1	554	0	0	0	554	0	1	-9	-9	-9	-9	444	3	110	3	0	3	0	3	554	0	0	3	111	3	443	3	554	0	398	3	145	3	 	11	3	554	0	455	3	19	3	59	3	4	3	12	3	0	3	4	3	 	0	3	1	3	554	0	8	3	0	3	16	3	0	3	 	0	3	111	3	0	3	0	3	0	3	0	3	135	3	-9	567	3	435	3	103	3	538	3	604	3	8560	3	3100	3	11660	3	8516	3	3074	3	11590	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	76	3	56	3	20	3	6	3	4	3	2	3	82	3
10956173	041022022061000000000	041022022	DREW COUNTY	DREW COUNTY DETENTION FACILITY	2018	MONTICELLO	4	71655	05	05043	10	16.58679203	14.89999962	20	1	28	0	0	0	28	0	0	-9	-9	0	0	26	0	2	0	0	0	0	0	28	0	0	0	8	0	20	0	28	0	23	0	5	0	 	0	0	28	0	10	0	18	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	28	0	0	0	0	0	0	0	0	0	 	0	0	6	0	0	0	0	0	0	0	0	0	6	0	13	37	0	23	0	4	0	27	0	43	0	848	0	280	0	1128	0	818	0	282	0	1100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	14	0	6	0	8	0	1	0	0	0	1	0	15	0
10956178	041027027061000000000	041027027	GRANT COUNTY	SHERIDAN POLICE DEPARTMENT	2018	SHERIDAN	4	72150	05	05053	9	9.77586207	9	19	1	69	0	0	0	69	0	0	-9	-9	6	0	53	0	16	0	0	0	0	0	69	0	0	0	12	0	57	0	69	0	27	0	4	0	Federal	38	0	69	0	34	0	24	0	11	0	0	0	0	0	0	0	0	0	 	0	0	0	0	69	0	38	0	0	0	0	0	0	0	 	0	0	12	0	0	0	0	0	19	0	0	0	69	0	12	90	0	46	0	16	0	62	0	92	0	682	0	347	0	1029	0	673	0	345	0	1018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	11	0	6	0	5	0	3	0	2	0	1	0	14	0
10956215	041066066061000000000	041066066	SEBASTIAN COUNTY	SEBASTIAN COUNTY SHERIFFS OFFICE	2018	FORT SMITH	4	72901	05	05131	7	1.40128886	1.27884614	17	1	436	0	0	0	436	0	0	-9	-9	5	0	337	0	99	0	0	0	0	0	436	0	0	0	42	0	394	0	436	0	387	0	49	0	 	0	0	436	0	308	0	83	0	29	0	4	0	5	0	0	0	0	0	 	0	0	7	0	436	0	22	0	0	0	5	0	0	0	 	0	0	54	0	0	0	0	0	0	0	5	0	86	0	1	450	0	327	0	96	0	423	0	356	0	9360	0	4036	0	13396	0	9433	0	4044	0	13477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	64	0	50	0	14	0	21	0	7	0	14	0	85	0
10956221	041072072061000000000	041072072	WASHINGTON COUNTY	WASHINGTON COUNTY SHERIFFS OFFICE	2018	FAYETTEVILLE	4	72701	05	05143	1	1.06363636	1	8	1	635	0	28	0	663	0	0	-9	-9	40	0	498	0	137	0	0	0	0	0	635	0	0	0	157	0	478	0	635	0	573	0	62	0	 	0	0	635	0	434	0	99	0	0	0	0	0	0	0	0	0	0	0	 	0	0	102	0	635	0	59	0	0	0	1	0	0	0	 	0	0	123	0	0	0	0	0	15	0	0	0	198	0	17	641	0	516	0	119	0	635	0	710	0	9055	0	3492	0	12547	0	9084	0	3480	0	12564	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	 	0	0	28	0	171	0	116	0	55	0	27	0	17	0	10	0	198	0
10956222	041073073062000000000	041073073	WHITE COUNTY	WHITE COUNTY SHERIFFS OFFICE	2018	SEARCY	4	72143	05	05145	7	1.40128886	1.27884614	17	1	241	0	0	0	241	0	0	-9	-9	0	0	184	0	57	0	0	0	0	0	241	0	0	0	44	0	197	0	241	0	149	3	92	3	 	0	3	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	241	0	241	0	1	0	0	0	0	0	0	0	 	0	0	44	0	0	0	0	0	0	0	0	0	45	0	24	264	0	220	0	30	0	250	0	380	0	3415	3	1455	3	4870	3	2962	3	1340	3	4302	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	27	3	17	3	10	3	0	3	0	3	0	3	27	3
10958759	041060060061000000000	046060060	PULASKI COUNTY	PULASKI COUNTY SHERIFFS OFFICE	2018	LITTLE ROCK	4	72204	05	05119	12	1	1	21	1	1181	1	7	1	1188	0	0	-9	-9	11	1	998	0	170	0	12	0	1	0	1181	0	13	0	384	1	797	1	1181	0	1043	1	102	1	other agency holds	36	1	1181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	1181	0	1181	0	102	1	6	1	0	1	0	1	 	0	1	359	1	7	1	0	0	0	0	0	0	474	0	25	1198	1	918	1	150	1	1068	0	1210	0	15871	1	5576	1	21447	0	15848	1	5568	1	21416	0	0	0	0	0	0	0	7	1	0	0	0	0	0	0	 	0	0	7	0	254	1	124	1	130	1	89	1	49	1	40	1	343	0
10950251	051001001060000001100	051001001	ALAMEDA COUNTY	ALAMEDA COUNTY SHERIFFS OFFICE	2018	OAKLAND	5	94612	06	06001	1	1	1	1	1	2495	1	24	1	2519	0	1	1	1	0	1	2260	1	235	1	0	1	0	1	2495	0	0	0	399	1	2096	1	2495	0	2322	1	120	1	Civil  Witness or Time Server	53	1	2495	0	427	1	1206	1	686	1	8	1	66	1	54	1	18	1	 	0	1	30	1	2495	0	317	1	0	0	0	0	0	0	 	0	0	26	1	0	0	0	0	0	0	0	0	343	0	27	2565	1	2318	1	230	1	2548	0	4716	1	33799	1	9072	1	42871	0	30102	1	7805	1	37907	0	0	0	0	0	24	1	0	0	0	0	0	0	0	0	 	0	0	24	0	431	1	358	1	73	1	235	1	95	1	140	1	666	0
10956235	051003003061000000000	051003003	AMADOR COUNTY	AMADOR COUNTY SHERIFFS OFFICE	2018	JACKSON	5	95642	06	06005	1	1	1	5	1	88	0	0	0	88	0	0	-9	-9	0	0	70	0	18	0	0	0	0	0	88	0	0	0	29	0	59	0	88	0	67	0	21	0	 	0	0	88	0	64	0	4	0	11	0	4	0	0	0	4	0	1	0	 	0	0	0	0	88	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	8	0	1	0	9	0	5	102	0	75	0	16	0	91	0	78	0	951	0	378	0	1329	0	943	0	375	0	1318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	21	0	13	0	8	0	4	0	4	0	0	0	25	0
10956236	051004004061000000000	051004004	BUTTE COUNTY	BUTTE COUNTY SHERIFFS OFFICE	2018	OROVILLE	5	95965	06	06007	1	1.28571429	1	2	1	563	0	212	0	775	0	0	-9	-9	4	0	484	0	79	0	0	0	0	0	563	0	0	0	208	0	355	0	563	0	492	0	71	0	 	0	0	563	0	399	0	54	0	61	0	32	0	9	0	0	0	8	0	 	0	0	0	0	563	0	0	0	0	0	0	0	0	0	 	0	0	22	0	0	0	0	0	13	0	4	0	39	0	26	585	0	480	0	80	0	560	0	614	0	11146	0	2155	0	13301	0	10229	0	1901	0	12130	0	127	0	0	0	0	0	85	0	0	0	0	0	0	0	 	0	0	212	0	87	0	71	0	16	0	41	0	12	0	29	0	128	0
10956237	051005005061000000000	051005005	CALAVERAS COUNTY	CALAVERAS COUNTY SHERIFFS OFFICE	2018	SAN ANDREAS	5	95249	06	06009	1	1	1	5	1	75	0	0	0	75	0	0	-9	-9	0	0	67	0	8	0	0	0	0	0	75	0	0	0	32	0	43	0	75	0	62	0	8	0	Contract Housing	5	0	75	0	53	0	6	0	6	0	9	0	1	0	0	0	0	0	 	0	0	0	0	75	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	5	0	0	0	5	0	1	103	0	82	0	18	0	100	0	80	0	1279	0	452	0	1731	0	1246	0	446	0	1692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	10	0	7	0	3	0	5	0	3	0	2	0	15	0
10956238	051006006061000000000	051006006	COLUSA COUNTY	COLUSA COUNTY SHERIFFS OFFICE	2018	COLUSA	5	95932	06	06011	1	1	1	5	1	84	0	0	0	84	0	0	-9	-9	6	1	65	0	19	0	0	0	0	0	84	0	0	0	68	1	16	1	84	0	64	1	13	1	Other	7	1	84	0	36	1	5	1	31	1	3	1	3	1	0	0	0	0	Other	6	1	0	0	84	0	3	0	0	0	0	0	0	0	 	0	0	1	0	0	0	0	0	0	0	0	0	4	0	19	85	0	67	1	15	1	82	0	92	0	1210	1	232	1	1442	0	1071	1	192	1	1263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	15	0	10	0	5	0	2	0	1	0	1	0	17	0
10950256	051007007060000001200	051007007	CONTRA COSTA COUNTY	CONTRA COSTA COUNTY SHERIFFS OFFICE	2018	MARTINEZ	5	94553	06	06013	1	1	1	1	1	1408	1	442	1	1850	0	0	-9	-9	176	1	1270	1	138	1	0	1	0	1	1408	0	0	0	313	1	1095	1	1408	0	1308	1	100	1	 	0	1	1408	0	342	1	425	1	418	1	0	1	10	1	0	1	0	1	 	0	0	213	1	1408	0	1	1	2	1	205	1	0	1	 	0	1	0	1	0	1	0	1	0	1	0	1	208	0	3	1507	0	1276	0	179	0	1455	0	1979	0	20624	1	2500	1	23124	0	21940	1	2500	1	24440	0	74	1	53	1	0	1	0	1	0	1	315	1	0	1	 	0	1	442	0	306	1	262	0	44	0	132	1	65	1	67	1	438	0
10956239	051008008061000000000	051008008	DEL NORTE COUNTY	DEL NORTE COUNTY SHERIFFS OFFICE	2018	CRESCENT CITY	5	95531	06	06015	1	1	1	5	1	89	0	0	0	89	0	1	0	0	0	0	68	0	21	0	0	0	0	0	89	0	0	0	51	0	38	0	89	0	57	0	32	0	 	0	0	89	0	57	0	2	0	7	0	19	0	1	0	0	0	0	0	 	0	0	3	0	89	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	100	0	83	0	18	0	101	0	105	1	2185	1	530	1	2715	0	2180	1	530	1	2710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	10	0	7	0	3	0	9	0	5	0	4	0	19	0
10956240	051009009060000001300	051009009	EL DORADO COUNTY	EL DORADO COUNTY SHERIFFS OFFICE	2018	PLACERVILLE	5	95667	06	06017	1	1	1	3	1	396	0	79	0	475	0	1	21	0	7	1	327	0	69	0	0	0	0	0	396	0	0	0	190	1	206	1	396	0	344	0	52	0	 	0	0	396	0	309	1	20	1	48	1	5	1	9	1	0	1	0	1	 	0	1	5	1	396	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	3	0	0	0	3	0	9	402	0	329	0	67	0	396	0	461	0	4616	0	1780	0	6396	0	4446	1	1729	1	6175	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	 	0	0	79	0	96	0	72	0	24	0	29	0	10	0	19	0	125	0
10950259	051010010060000001400	051010010	FRESNO COUNTY	FRESNO COUNTY SHERIFF CORONERS OFFICE	2018	FRESNO	5	93721	06	06019	1	1	1	1	1	3046	0	0	0	3046	0	0	-9	-9	283	0	2733	0	313	0	0	0	0	0	3046	0	0	0	848	0	2198	0	3046	0	2825	0	221	0	 	0	0	3046	0	634	0	547	0	1700	0	28	0	100	0	27	0	0	0	 	0	0	10	0	3046	0	201	0	1	0	111	0	0	0	 	0	0	39	0	13	0	0	0	300	0	0	0	665	0	24	3077	0	2687	0	342	0	3029	0	3291	0	22282	0	5410	0	27692	0	24540	0	5724	0	30264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	490	0	360	0	130	0	42	0	19	0	23	0	532	0
10956241	051011011061000000000	051011011	GLENN COUNTY	GLENN COUNTY SHERIFFS OFFICE	2018	WILLOWS	5	95988	06	06021	1	1.125	1	4	1	104	0	5	0	109	0	1	0	0	7	1	84	0	20	0	0	0	0	0	104	0	0	0	44	0	60	0	104	0	75	0	29	0	 	0	0	104	0	61	0	4	0	30	0	6	0	3	0	0	0	0	0	 	0	0	0	0	104	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	7	0	1	0	8	0	28	108	0	85	0	22	0	107	0	144	0	994	0	403	0	1397	0	991	0	413	0	1404	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	 	0	0	5	0	15	0	11	0	4	0	3	0	1	0	2	0	18	0
10956242	051012012061000000000	051012012	HUMBOLDT COUNTY	HUMBOLDT COUNTY SHERIFFS OFFICE	2018	EUREKA	5	95501	06	06023	1	1	1	3	1	386	0	230	0	616	0	0	-9	-9	0	1	332	0	54	0	0	0	0	0	386	0	0	0	119	0	267	0	386	0	346	0	40	0	 	0	0	386	0	272	0	16	0	30	0	58	0	2	0	2	0	0	0	 	0	0	6	0	386	0	0	1	0	1	0	1	0	1	 	0	1	0	1	0	1	0	1	0	1	0	1	0	0	7	408	0	341	0	56	0	397	0	421	0	7585	0	2600	0	10185	0	7533	0	2597	0	10130	0	0	0	0	0	0	0	0	0	58	0	172	0	0	0	 	0	0	230	0	86	0	61	0	25	0	12	0	6	0	6	0	98	0
10956244	051014014061000000000	051014014	INYO COUNTY	INYO COUNTY SHERIFFS OFFICE	2018	INDEPENDENCE	5	93526	06	06027	1	1	1	5	1	53	0	9	0	62	0	0	-9	-9	0	0	44	0	9	0	0	0	0	0	53	0	0	0	30	0	23	0	53	0	36	0	6	0	Event Not specified	11	0	53	0	28	0	1	0	6	0	17	0	0	0	0	0	0	0	 	0	0	1	0	53	0	0	0	0	0	0	0	0	0	CDC curtesy hold	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	65	0	47	0	9	0	56	0	96	0	710	0	229	0	939	0	705	1	229	1	934	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	 	0	0	9	0	15	0	8	0	7	0	8	0	6	0	2	0	23	0
10950264	051015015060000001600	051015015	KERN COUNTY	KERN COUNTY SHERIFFS OFFICE	2018	BAKERSFIELD	5	93308	06	06029	1	1	1	1	1	1880	0	594	0	2474	0	0	-9	-9	165	1	1634	0	246	0	0	0	0	0	1880	0	0	0	318	0	1562	0	1880	0	1627	0	162	0	Federal Inmates	91	0	1880	0	629	0	327	0	892	0	9	0	8	0	5	0	10	0	 	0	0	0	0	1880	0	90	0	1	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	91	0	3	2299	0	1752	0	263	0	2015	0	3633	0	23842	0	6316	0	30158	0	24211	0	6354	0	30565	0	130	0	0	0	0	0	0	0	0	0	408	0	0	0	Sheriffs Parole	56	0	594	0	330	0	260	0	70	0	139	0	51	0	88	0	469	0
10956245	051016016060000001700	051016016	KINGS COUNTY	KINGS COUNTY SHERIFFS OFFICE	2018	HANDFORD	5	93230	06	06031	1	1.28571429	1	2	1	568	1	147	0	715	0	0	-9	-9	53	1	470	0	98	0	0	0	0	0	568	0	0	0	177	1	391	1	568	0	435	1	133	1	 	0	0	568	0	127	0	70	0	326	0	33	0	6	1	0	0	0	0	 	0	0	6	1	568	0	0	0	0	0	10	1	0	0	 	0	0	20	1	0	0	0	0	2	1	0	0	32	0	29	568	0	476	1	86	1	562	0	637	0	4433	1	1616	1	6049	0	4376	1	1597	1	5973	0	0	0	0	0	28	0	0	0	0	0	119	0	0	0	 	0	0	147	0	120	0	78	0	42	0	94	0	21	0	73	0	214	0
10956246	051017017062000000000	051017017	LAKE COUNTY	LAKE COUNTY SHERIFFS OFFICE	2018	LAKEPORT	5	95453	06	06033	1	1	1	3	1	350	0	4	0	354	0	0	-9	-9	10	1	276	1	74	1	0	0	0	0	350	0	0	0	177	0	173	0	350	0	320	1	30	1	 	0	0	350	0	242	1	27	1	50	1	29	1	0	0	0	0	0	0	 	0	0	2	1	350	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	350	1	251	0	56	0	307	0	286	0	3366	0	1103	0	4469	0	3332	1	1100	1	4432	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	4	0	47	0	29	0	18	0	5	0	4	0	1	0	52	0
10956247	051018018061000000000	051018018	LASSEN COUNTY	LASSEN COUNTY ADULT DETENTION FACILITY	2018	SUSANVILLE	5	96130	06	06035	1	1.125	1	4	1	116	0	2	0	118	0	0	-9	-9	1	0	93	0	23	0	0	0	0	0	116	0	0	0	44	0	72	0	116	0	98	0	18	0	 	0	0	116	0	98	0	4	0	6	0	3	0	3	0	2	0	0	0	 	0	0	0	0	116	0	0	0	0	0	0	0	0	0	 	0	0	2	0	0	0	0	0	0	0	0	0	2	0	18	123	0	97	0	19	0	116	0	188	0	809	0	314	0	1123	0	839	0	333	0	1172	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	2	0	35	0	23	0	12	0	10	0	2	0	8	0	45	0
10950268	051019019060000001900	051019019	LOS ANGELES COUNTY	LOS ANGELES COUNTY SHERIFFS DEPARTMENT	2018	MONTEREY PARK	5	91754	06	06037	1	1	1	1	1	16952	1	108	1	17060	0	0	-9	-9	0	1	14832	1	2120	1	0	0	0	0	16952	0	0	0	6464	1	10488	1	16952	0	15420	1	1532	1	 	0	1	16952	0	2563	1	4999	1	8684	1	12	1	73	1	13	1	0	1	other	608	1	0	1	16952	0	50	1	0	1	0	1	0	1	 	0	1	0	1	0	1	0	1	0	1	0	1	50	0	9	17275	1	14855	1	2259	1	17114	0	20864	1	92143	1	19606	1	111749	0	98298	1	19533	1	117831	0	41	1	0	1	0	1	0	1	0	1	42	1	25	1	 	0	1	108	0	0	1	0	1	0	1	0	1	0	1	0	1	0	0
10956248	051020020061000000000	051020020	MADERA COUNTY	MADERA COUNTY DEPARTMENT OF CORRECTIONS	2018	MADERA	5	93638	06	06039	1	1.28571429	1	2	1	444	0	66	0	510	0	0	-9	-9	49	1	390	1	54	1	0	0	0	0	444	0	0	1	89	1	355	1	444	0	386	1	58	1	 	0	0	444	0	133	1	35	1	249	1	13	1	1	1	13	1	0	1	 	0	1	0	1	444	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	472	0	401	1	49	1	450	0	564	0	4316	1	533	1	4849	0	4349	1	537	1	4886	0	8	1	10	1	15	1	30	1	0	1	0	1	3	1	 	0	1	66	0	74	0	55	0	19	0	19	0	7	0	12	0	93	0
10956249	051021021061000000000	051021021	MARIN COUNTY	MARIN COUNTY SHERIFFS OFFICE	2018	SAN RAFAEL	5	94903	06	06041	1	1	1	3	1	311	0	0	0	311	0	0	-9	-9	62	1	262	0	49	0	0	0	0	0	311	0	0	0	80	0	231	0	311	0	231	0	80	0	 	0	0	311	0	0	1	0	1	0	1	0	1	0	1	0	1	0	1	 	0	1	311	0	311	0	5	0	0	0	0	0	0	0	 	0	0	0	1	0	0	0	0	0	0	0	0	5	0	17	338	0	267	0	54	0	321	0	376	0	5667	0	1673	0	7340	0	5665	0	1677	0	7342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	75	0	60	0	15	0	25	0	9	0	16	0	100	0
10956250	051022022061000000000	051022022	MARIPOSA COUNTY	MARIPOSA COUNTY SHERIFFS OFFICE	2018	MARIPOSA	5	95338	06	06043	1	1	1	5	1	34	0	0	0	34	0	1	0	0	1	0	28	0	6	0	0	0	0	0	34	0	0	0	17	0	17	0	34	0	25	0	9	0	 	0	0	34	0	24	0	0	0	3	0	5	0	2	0	0	0	0	0	 	0	0	0	0	34	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	40	0	35	0	10	0	45	0	58	0	657	0	196	0	853	0	683	0	184	0	867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	19	0	10	0	9	0	7	0	3	0	4	0	26	0
10956251	051023023061000000000	051023023	MENDOCINO COUNTY	MENDOCINO COUNTY SHERIFFS OFFICE	2018	UKIAH	5	95482	06	06045	1	1.125	1	4	1	313	0	25	0	338	0	1	5	0	8	0	272	0	41	0	0	0	0	0	313	0	0	0	119	0	194	0	313	0	250	0	63	0	 	0	0	313	0	184	0	20	0	54	0	48	0	3	0	3	0	1	0	 	0	0	0	0	313	0	0	0	0	0	8	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	8	0	30	323	0	261	0	44	0	305	0	301	0	3832	0	677	0	4509	0	3821	0	674	0	4495	0	10	0	0	0	0	0	0	0	0	0	15	0	0	0	 	0	0	25	0	45	0	36	0	9	0	19	0	10	0	9	0	64	0
10956252	051024024060000002100	051024024	MERCED COUNTY	MERCED COUNTY SHERIFFS OFFICE	2018	MERCED	5	95340	06	06047	1	1.28571429	1	2	1	800	1	150	1	950	0	0	-9	-9	0	1	710	1	90	1	0	1	0	1	800	0	0	0	750	1	50	1	800	0	719	1	81	1	 	0	1	800	0	171	1	83	1	429	1	5	1	23	1	3	1	85	1	 	0	1	1	0	800	0	0	1	0	1	0	1	0	1	 	0	1	3	1	0	1	0	1	0	1	0	1	3	0	4	835	1	710	1	96	0	806	0	753	1	5349	1	1101	1	6450	0	5767	1	1182	1	6949	0	120	1	0	1	0	1	10	1	0	1	10	1	10	1	 	0	1	150	0	83	1	62	1	21	1	15	1	6	1	9	1	98	0
